screen capture/sharing capability to allow workers to ask questions or note technical problems with a hit,"Includes buttons for things like trusted requesters, most generous requesters, or 5 minute HITS, 10 minute HITS, etc",1.0
ability to contact/live chat with requesters during batches or longer survey projects,"Ban scripts for all workers so that there are fewer page errors, speeding up work for limited bandwidth mobile users.",1.0
"More fine tuned filtering options for HITs, such as only seeing HITs with a certain TurkOpticon pay rating or sorting by most recently posted.","Allow workers to 'accept' a manually selected sum of hits, so for example. If I see a hit I want to work on that is actually several smaller hits, I could select 'accept 10' of these hits by punching in '10' but only hitting 'accept' once.",1.4
"A link provided to check out the requester's TO, so we don't waste our time going in and out of the app to check the TO and we don't waste our time.",A built in third party Script Browser that could be accessed from mobile devices. This would make installing certain phone scripts with push notifications a viable option for those wanting to work from their phones.,0.6
platform that allows requesters to standardize formats,Add buttons that allow for instant messaging to Requesters.,0.8
platform that allows requesters to standardize formats,Require requesters to offer qualifications for higher demand HITs in a more timely manner. Require old qualifications that are not longer available be offered at set intervals during a year.,0.8
ability to transfer in progress work from computer to mobile and vice versa,Create a custom link to be able to access Turkopticon.edu reviews for each HIT easily. Most workers won't do a HIT without it and it can be difficult to access on a mobile device or tablet.,1.0
filtering by ability to complete on mobile platform,An easy way to multitask with separate tabs for separate HITs.,0.8
"If you are going to be taken to an external site (like Inquisit), it needs to be prominently displayed on the HIT.",I think a 'help' button that could put you in contact with an Mturk support chat room would be very handy. It is difficult to get a hold of anyone at Mturk and it would be great if they had a better worker and requester support experience.,0.2
The 'queue' needs to be easily displayed.,"Being able to switch, manually or automatically, between phone screen ratio and tablet ratio.",0.0
custom shortcuts/scripts for common batches,Enable easy connection (via the app) between an external keyboard and the device (easier typing as speed is essential on MTURK).,0.6
custom shortcuts/scripts for common batches,"Automatically include a bonus pay premium for any tasks workers must perform on a mobile device, over and above base pay.",0.2
The font would have to be large enough to be easily read on the mobile site.,enforcing live- active click on a HIT so whoever is actually available to work at that time can accept the HIT. ,1.8
"Format all HITs to fit the phone screen in a easy to navigate way. If the HITs are more optimized, this will allow for less scrolling and more work turnover. ",i want an app that will enable me me to know when new hits which i qualify is available. i will also the app to be able to tell which hit gives how much money and if they have bonus. i should be able to use the app to be able to be in a real time communication.,2.2
Eliminate the need for third party apps by designing and integrating them into the app itself.,I'd also like to see notifications when I have surveys or HITS that match criteria that I have set up. ,1.2
"Have certain categories of HITs only available on the APP. HITs that require voice recording for example, which are done very easy with a cell phone.","Integrate a chat system available to workers and requesters. This would not only allow a free flow of communication but would humanize the crowd sourced work force, cutting down on senseless rejections and most likely raising the wages that are paid.",1.6
Add separate work buttons for either batches of HITS or single HITS.,"Extended timers to allow on the go workers to accept HITs, and finish them later on a more convenient (desktop or laptop) device.",0.8
Add separate work buttons for either batches of HITS or single HITS.,"Allow scripts like Panda crazy, mturk suite, hit notifier, and hit scraper to be easily implemented in the mobile app.",1.0
A way to continue a HIT on the computer if desired.,"Allow workers more flexibility in adjusting the color scheme of their MT work area, so that it is easier to use in different environments.",1.0
A button that auto-fills mturk ID,ability to block not only requesters but hit by their names,0.8
Some type of small reward system for motivation.,"Extended timers to allow on the go workers to accept HITs, and finish them later on a more convenient (desktop or laptop) device.",0.6
Some type of small reward system for motivation.,Include a search filter that only displays mobile HITs.,1.0
Some type of small reward system for motivation.,I'd also like to see notifications when I have surveys or HITS that match criteria that I have set up. ,1.0
Text alerts for when favorite HITs or requesters are posted.,It would be nice to have a TO displayed so we don't have to go out of the app to look for the requester's reputation.,0.6
An easy way to multitask with separate tabs for separate HITs.,Seamlessly incorporate a Turkopticon-like function into the mobile platform.,0.16666666666666666
An easy way to multitask with separate tabs for separate HITs.,prioritize speed. It's very important to make sure the app isn't slow. One of the ways to achieve this is by having a clean and uncluttered design,0.8
A social media aspect where workers can comment and share with each other.,"A streamline report page of my earnings and HITs I've done. Report also shows statistics of my earnings, like average earning per HIT, or earnings from survey, earnings from transcription, earnings from Requester A, etc",1.2
A way to add scripts to help workflow.,Provide for transparent criteria for obtaining the Master designation.,0.6
A way to add scripts to help workflow.,Push notifications for when HITs are approved/paid.,1.8
A way to add scripts to help workflow.,have the ability to transition between hits on the desktop and mobile app seamlessly,1.8
A way to track earnings over time.,ability to see others reviews on the app,0.4
A way to track earnings over time.,An inbox to store messages between workers and requesters,0.6
allow for custom fonts and settings for phone screens.,A feature that allows the user to see their progress. Some type of bars to show the user where they are standing as for as their goals of hits or money.,1.4
"Visual cues for HITs that have been done before, or Requesters that have been previously worked for","A link provided to check out the requester's TO, so we don't waste our time going in and out of the app to check the TO and we don't waste our time.",1.8333333333333333
"Visual cues for HITs that have been done before, or Requesters that have been previously worked for","It would be nice if it is prominently displayed when it necessary to go into an external hist (such as Inquisit) so we don't waste our time, because Inquisit is NOT available on mobile.",1.0
"Visual cues for HITs that have been done before, or Requesters that have been previously worked for","Allow scripts like Panda crazy, mturk suite, hit notifier, and hit scraper to be easily implemented in the mobile app.",0.8
free to use with an easy donate feature,ability to see others reviews on the app,0.4
free to use with an easy donate feature,Limit the number of categories mobile platforms can work on to simplify the process. ,1.4
free to use with an easy donate feature,Make any new qualifications that are available sent via a text notification. Searching for qualifications on a mobile device would be a hassle. Getting the notification would allow people to get new work and get familiar with more requesters.,0.2
"Audio alerts for HITs in the queue that are expiring soon, with variable alerts for HITs with timers of different lengths.",Give a user friendly way of workers liking or disliking HITs so workers can stay up to date on which requesters are abusing the system or greatly underpaying the community.,1.0
allow for custom phone scripts that are used for Hit notification and accepting hits.,Allow easy adjustment for screen size expansion and scrolling. It needs to be maximized on the screen due to smaller size.,2.0
allow for custom phone scripts that are used for Hit notification and accepting hits.,"Better incentives for requesters to post their research on MTurk, especially for mobile devices. Keeping the market active is crucial for MTurk to continue operation.",2.0
Show information for the most recent payment transfer.,I'd like to see my weekly and monthly stats on my phone app. This would make it easier to keep up with my earnings. ,2.6
Show information for the most recent payment transfer.,Ability to toggle between the dashboard and the HITS Queue,1.2
Show information for the most recent payment transfer.,"Allow scripts like Panda crazy, mturk suite, hit notifier, and hit scraper to be easily implemented in the mobile app.",0.8
Allow the ability to create block and/or include lists based on TO and other factors.,"Make the app simple to use with big buttons, so one can easily go to where they need on MTurk.",1.2
"create backups that can be stored and saved of time information, pay, etc. for user database","Have certain categories of HITs only available on the APP. HITs that require voice recording for example, which are done very easy with a cell phone.",0.4
Enhanced dashboard that can show all HITs completed on a given day on one screen by scrolling down instead of clicking through pages.,"Have a speech-to-text feature built in. Again, the size of the QWERTY screen is so small that speed when typing is a massive issue. This has to be addressed somehow and speech-to-text would be another way to do.",0.8
Enhanced dashboard that can show all HITs completed on a given day on one screen by scrolling down instead of clicking through pages.,"don't omit key features - when converting a traditionally browser-based system to a mobile app, make sure not to omit or hide any features, however ‘small’ they may seem",2.2
allow for in-survey notification popups for available work,"Have an area where you can see pending earnings based on HITS completed, but not yet paid. ",0.0
The ability to transfer money from the interface.,allow for custom phone scripts that are used for Hit notification and accepting hits.,1.2
The ability to transfer money from the interface.,A social media aspect where workers can comment and share with each other.,0.6
The ability to transfer money from the interface.,very easy way to report problems without leaving the app. ,0.16666666666666666
seamless tabbing between active surveys and search bar,Create a mobile specific database feature allowing workers to easily sort through HITs they have completed in the past.,1.7142857142857142
seamless tabbing between active surveys and search bar,A social media aspect where workers can comment and share with each other.,1.2
seamless tabbing between active surveys and search bar,Have a hit finder feature on the app so that you can easily be alerted when there is a new task.,1.0
seamless tabbing between active surveys and search bar,Have a chart of how many requesters are online so that you can be more efficient while turking.,1.4
"Ability to customize what information is shown, how it's displayed, etc.",Gray out the Transfer Earnings button if a transfer has already been made that day.,2.6
"Ability to customize what information is shown, how it's displayed, etc.","make sure that there is a clear way to adjust settings on the app such as colors, font sizes and most importantly, privacy settings",4.0
"Add a notepad feature to copy information (like passages from surveys, completion codes) to",Give users many different ways to filter unwanted tasks and ways to block requesters that they do not want to work for so they do not see their HITs.,0.4
auto refreshing of search function,"Make the app simple to use with big buttons, so one can easily go to where they need on MTurk.",0.6
auto refreshing of search function,allow for custom fonts and settings for phone screens.,0.4
auto refreshing of search function,"The ability to search qualifications, both available and earned. Currently you can only search available while earned are just in a big, unsearchable, list.",1.2
save demographics for each survey,"Integrate a chat system available to workers and requesters. This would not only allow a free flow of communication but would humanize the crowd sourced work force, cutting down on senseless rejections and most likely raising the wages that are paid.",0.8571428571428571
"Make the app beep with a special noise when it finds a hits created by your favorite requesters, or those you have special qualifications with.","Ways to categorize HITS better. For example have categories for transcription type HITs, academic experiment HITS, academic survey HITS, consumer survey HITS, etc",1.6
ability for app to give alerts when minimized ,app access security very high in case of lost/stolen device,1.0
More hits especially batches to be done on mobile app. most Hits the requeters specify that they cannot be done on phone.,The ability to find the requester that I enjoy doing. It is hard to find the requester that a user worked and loved working with. It will be great to be able to search requester by name and pull the requester up to see if they have new work or the same work available. ,1.0
allow users to give feedback on design ,"collaborate with other users to rate requesters, surveys, etc. ",1.6
allow users to give feedback on design ,Having better integration with third party scripts that make it possible to turk as a job.,0.6
Allow for a hit to be easily and quickly accepted.,prioritize speed. It's very important to make sure the app isn't slow. One of the ways to achieve this is by having a clean and uncluttered design,2.0
Allow for a hit to be easily and quickly accepted.,"Grant turkers who have shown the ability to do excellent work completing mobile HITs, a special 'Mobile Masters' qual, unlocking HITs exclusive to them.",1.2
Allow for a hit to be easily and quickly accepted.,a button that shows how many pending dollars are in general,1.0
Allow for a hit to be easily and quickly accepted.,"Ability to customize what information is shown, how it's displayed, etc.",1.0
ability to hoard batch on mobile ,Keep a database of all HITs completed.,1.0
ability to hoard batch on mobile ,"Integrate a chat system available to workers and requesters. This would not only allow a free flow of communication but would humanize the crowd sourced work force, cutting down on senseless rejections and most likely raising the wages that are paid.",0.5714285714285714
Utilize different themes to customize the display.,"Have a separate 'workspace' as an alternative to the dashboard that only has features related to current work, for a less cluttered 'home' view.",1.6
Utilize different themes to customize the display.,Also allow requester to rate workers. Workers should have more than just an approval rating.,0.8
Have the HIT timer fixed in a corner of the screen so it's visible at all times.,It would be nice to be able to set 'goals' for yourself - including number of HITS a day or earnings a day. ,1.6
"Ensure that the app has very fast performance, ensuring quick access to its features.","Extended timers to allow on the go workers to accept HITs, and finish them later on a more convenient (desktop or laptop) device.",1.8
"Ensure that the app has very fast performance, ensuring quick access to its features.","ability to save and pre-fill certain demographic information (age, gender etc) for surveys",0.8
easy communication with requesters,To have a way to check if we already clicked on a HIT,1.0
have a search for similar work feature that can track work based upon a number of qualities ,"Better incentives for requesters to post their research on MTurk, especially for mobile devices. Keeping the market active is crucial for MTurk to continue operation.",1.1666666666666667
"collaborate with other users to rate requesters, surveys, etc. ",Seamlessly incorporate a Turkopticon-like function into the mobile platform.,3.0
offer customization of the layout of the app,Easy navigation to get from the dashboard to the HITS Que would also be very helpful. I seem to go back and forth between these two screens quite often. ,1.6
save preferences for upcoming surveys,"Have the availability to auto fill such things as demographics and worker ID. This would make the screening process much faster, and get people to the surveys and tasks quicker which is good for everyone.",3.0
save preferences for upcoming surveys,Auto fill information like Demographics for surveys,2.8
save preferences for upcoming surveys,Allow the ability to create block and/or include lists based on TO and other factors.,0.8571428571428571
chat feature with other mobile workers,"Eliminate the 'transfer to Amazon.com giftcard balance button' from the mobile app, since it's so easy to accidentally select that on a smaller device.",0.6
chat feature with other mobile workers,Limit the number of categories mobile platforms can work on to simplify the process. ,0.6
chat feature with other mobile workers,notification/warning for hits that require a lot of data download/upload to keep users from overusing any data plan they subscribe to. maybe ability to only accept certain hits if connected to wifi or set a data transfer limit for each worker.,1.1428571428571428
allow the app to be chromecasted for dual browsing,"Includes buttons for things like trusted requesters, most generous requesters, or 5 minute HITS, 10 minute HITS, etc",0.2
allow the app to be chromecasted for dual browsing,"Have a database (native to the app) to save the HIT title and requester name for completed HITS. Right now, workers use a script called HIT Database but it's unclear when it will be functional with the new worker site. This is one of the must have scripts for workers so it would be critical to have this feature on a dedicated mobile app.",1.2
allow the app to be chromecasted for dual browsing,"A very clear warning about HITs only available on desktop. A lot of times, the HIT only tells you after you have accepted it.",0.5714285714285714
Getting a text sent to my phone from the app for hits. It would be easier for me to hear it and Id be able to catch the hit quicker.,"Allow for font size increase for any clickable links on the site. With a small screen, it can be so easy to miss and click the wrong thing.",1.0
An app that tells you when a CAPTCHA is coming up.,"If there are too many words in a hit it may become difficult to read, it must be easy to zoom in and out while working on a hit.",1.4
Something that allows a direct link to TO reviews.,a feature that will notify the user when a new hit is available. When the hit comes in a certain beep goes off on the user's phone or even a text message. The user should have an option to turn this feature on and off.,1.0
Something that allows a direct link to TO reviews.,"Use the original WWW architecture instead of the terribly designed, and horrible to use, WORKER architecture.",0.0
survey app that does not require browser,An area to create earning goals for workers.,0.6
Ask for verification before returning or submitting a HIT,Have a HIT Finder of sorts that can sort through HITS by certain attributes,0.42857142857142855
An app that allows you to quickly copy/paste your worker ID.,Find a way to make captcha's easier to fill out. Alert workers via a tone when they appear. Filling them out incorrectly can cause a workers account to be temporarily halted...so this is important.,1.1428571428571428
An app that allows you to quickly copy/paste your worker ID.,make all surveys a universal format with a drop down selection for each item. ,1.0
An app that allows you to quickly copy/paste your worker ID.,"The ability to see which HITs you've worked on in the past, like HIT Database.",0.8571428571428571
"Larger radio buttons, larger submit and return buttons",Find a way to make captcha's easier to fill out. Alert workers via a tone when they appear. Filling them out incorrectly can cause a workers account to be temporarily halted...so this is important.,1.6
Settings on phone to accept hits and notification through audio or vibrate,should simulate as much as possible the mturk desktop site interface so as to make the transition from desktop to app seamless,0.4
Have a HIT Finder of sorts that can sort through HITS by certain attributes,"Include a feature where worker can sell certain data that some requesters might want like location, or physiological data from health app",0.16666666666666666
Add buttons that allow for instant messaging to Requesters.,"A very clear warning about HITs only available on desktop. A lot of times, the HIT only tells you after you have accepted it.",0.6
Add buttons that allow for instant messaging to Requesters.,Having better integration with third party scripts that make it possible to turk as a job.,0.6
Be able to add watchers for PANDAS,Have the surveys and hits be mobile friendly.,0.8
Be able to add watchers for PANDAS,A way to continue a HIT on the computer if desired.,0.2
increasing the amount of time available to work on a HIT.,incorporate analytics into the mobile app so as to be able to track and identify users experience and actions,0.4
make all surveys a universal format with a drop down selection for each item. ,Find a way to make captcha's easier to fill out. Alert workers via a tone when they appear. Filling them out incorrectly can cause a workers account to be temporarily halted...so this is important.,0.4
make all surveys a universal format with a drop down selection for each item. ,autosave progress on any longer hit in case of phone shutdown or loss of signal.,1.6
allow option for text message of new HIT available from requester. ,Consider using cryptocurrency to further parse micropayments. This might allow for partial payments for partial completions.,1.0
allow option for text message of new HIT available from requester. ,"The ability to search qualifications, both available and earned. Currently you can only search available while earned are just in a big, unsearchable, list.",1.4
Limit the number of categories mobile platforms can work on to simplify the process. ,"Have a script designed specifically for mobile devices and tablets that will help accept HITS. Right now, they only exist for desktop (to my knowledge).",1.6
Limit the number of categories mobile platforms can work on to simplify the process. ,Enable easy connection (via the app) between an external keyboard and the device (easier typing as speed is essential on MTURK).,1.3333333333333333
auto-fill worker ID number with fingerprint on Apple Phones. ,An alert system that tells me if a particular HIT or a HIT by a particular requester is available.,0.6
auto-fill worker ID number with fingerprint on Apple Phones. ,"ability to save and pre-fill certain demographic information (age, gender etc) for surveys",2.0
auto-fill worker ID number with fingerprint on Apple Phones. ,"enhanced dashboard info to see approvals, payments and bonuses all together ",0.5714285714285714
"only include necessary details such as requester, amount, and whether to accept HIT or not.",Make public transit mturk work more friendly by being able to continue working when not connected to the internet.,0.2
Simplifying the layout on mobile devices.,"App must have options for workers to review requesters, kind of like TO, but integrated into the app and more streamline.",1.5714285714285714
Simplifying the layout on mobile devices.,allow for custom phone scripts that are used for Hit notification and accepting hits.,1.4285714285714286
Simplifying the layout on mobile devices.,"It would be nice if it is prominently displayed when it necessary to go into an external hist (such as Inquisit) so we don't waste our time, because Inquisit is NOT available on mobile.",1.2
Have a system in place that integrates 'Turkopticon' into the mobile app much like an extension would in the browser.,"A mechanism that lets you accept HITs via PANDA, or Preview and accept, which allows you to accept a hit immediately and greatly increases your odds of snagging the HIT before it runs out.",1.3333333333333333
"Allow workers to 'accept' a manually selected sum of hits, so for example. If I see a hit I want to work on that is actually several smaller hits, I could select 'accept 10' of these hits by punching in '10' but only hitting 'accept' once.","Make a feature where your filter settings are the default each time that you open the app. For example, I might want my sorting to be based on newest hits that pay at least $.50. I would like that setting to always be set even if I close the app and open it again.",1.2
when the time is about to expire sounds an alarm,"Visual cues for HITs that have been done before, or Requesters that have been previously worked for",1.2
Provide for transparent criteria for obtaining the Master designation.,Provide a means by which Requesters can rescind an offered HIT without the need to issue rejections.,0.6
can transfer money to gift cards inmediatly ,"Have an area where you can see pending earnings based on HITS completed, but not yet paid. ",1.4
a button that shows how many pending dollars are in general,automatically entered worker ID or a button on the same page that can copy/paste the worker ID,1.1428571428571428
a button that shows how many pending dollars are in general,I'd also like to see notifications when I have surveys or HITS that match criteria that I have set up. ,0.8
Alert users whether each HIT requires sound or video. Sound and video access might not be convenient to a worker who may be travelling or in an otherwise inconvenient environment.,Design a layout that all penny HITs that require selecting items must use. A simple multi button system that would require a few touches on the screen to select the answer and submit.,0.4
a button that show how much money have made in the day ,Require requesters to offer qualifications for higher demand HITs in a more timely manner. Require old qualifications that are not longer available be offered at set intervals during a year.,1.2
a button that show how much money have made in the day ,app access security very high in case of lost/stolen device,0.4
Allow certain requesters to push alerts to you even when you are not active or logged in to MT.,Design a layout that all penny HITs that require selecting items must use. A simple multi button system that would require a few touches on the screen to select the answer and submit.,1.4
ability to block not only requesters but hit by their names,"Extended timers to allow on the go workers to accept HITs, and finish them later on a more convenient (desktop or laptop) device.",1.4
ability to block not only requesters but hit by their names,"Allow workers to return completed HITs if the HIT has been submitted, but has not been approved. For example some times after I submitted the HIT, I feel like I gave out too much info on a survey and I don't want to share that data, I want to have the option to return that return if it hasn't been approved.",0.2
